material_code,material,nominal_d_mm,bin_low_deg,bin_high_deg,bin_center_deg,count,density_per_deg
2,EJ-230,900,78.08,78.1,78.09,0,0
2,EJ-230,900,78.1,78.12,78.11,0,0
2,EJ-230,900,78.12,78.14,78.13,0,0
2,EJ-230,900,78.14,78.16,78.15,0,0
2,EJ-230,900,78.16,78.18,78.17,0,0
2,EJ-230,900,78.18,78.2,78.19,0,0
2,EJ-230,900,78.2,78.22,78.21,0,0
2,EJ-230,900,78.22,78.24,78.23,0,0
2,EJ-230,900,78.24,78.26,78.25,0,0
2,EJ-230,900,78.26,78.28,78.27,0,0
2,EJ-230,900,78.28,78.3,78.29,0,0
2,EJ-230,900,78.3,78.32,78.31,0,0
2,EJ-230,900,78.32,78.34,78.33,0,0
2,EJ-230,900,78.34,78.36,78.35,0,0
2,EJ-230,900,78.36,78.38,78.37,0,0
2,EJ-230,900,78.38,78.4,78.39,0,0
2,EJ-230,900,78.4,78.42,78.41,0,0
2,EJ-230,900,78.42,78.44,78.43,0,0
2,EJ-230,900,78.44,78.46,78.45,0,0
2,EJ-230,900,78.46,78.48,78.47,0,0
2,EJ-230,900,78.48,78.5,78.49,0,0
2,EJ-230,900,78.5,78.52,78.51,0,0
2,EJ-230,900,78.52,78.54,78.53,0,0
2,EJ-230,900,78.54,78.56,78.55,0,0
2,EJ-230,900,78.56,78.58,78.57,0,0
2,EJ-230,900,78.58,78.6,78.59,0,0
2,EJ-230,900,78.6,78.62,78.61,0,0
2,EJ-230,900,78.62,78.64,78.63,0,0
2,EJ-230,900,78.64,78.66,78.65,0,0
2,EJ-230,900,78.66,78.68,78.67,0,0
2,EJ-230,900,78.68,78.7,78.69,0,0
2,EJ-230,900,78.7,78.72,78.71,0,0
2,EJ-230,900,78.72,78.74,78.73,0,0
2,EJ-230,900,78.74,78.76,78.75,0,0
2,EJ-230,900,78.76,78.78,78.77,0,0
2,EJ-230,900,78.78,78.8,78.79,0,0
2,EJ-230,900,78.8,78.82,78.81,0,0
2,EJ-230,900,78.82,78.84,78.83,0,0
2,EJ-230,900,78.84,78.86,78.85,0,0
2,EJ-230,900,78.86,78.88,78.87,0,0
2,EJ-230,900,78.88,78.9,78.89,0,0
2,EJ-230,900,78.9,78.92,78.91,0,0
2,EJ-230,900,78.92,78.94,78.93,0,0
2,EJ-230,900,78.94,78.96,78.95,0,0
2,EJ-230,900,78.96,78.98,78.97,0,0
2,EJ-230,900,78.98,79,78.99,0,0
2,EJ-230,900,79,79.02,79.01,0,0
2,EJ-230,900,79.02,79.04,79.03,0,0
2,EJ-230,900,79.04,79.06,79.05,0,0
2,EJ-230,900,79.06,79.08,79.07,0,0
2,EJ-230,900,79.08,79.1,79.09,0,0
2,EJ-230,900,79.1,79.12,79.11,0,0
2,EJ-230,900,79.12,79.14,79.13,0,0
2,EJ-230,900,79.14,79.16,79.15,0,0
2,EJ-230,900,79.16,79.18,79.17,0,0
2,EJ-230,900,79.18,79.2,79.19,0,0
2,EJ-230,900,79.2,79.22,79.21,0,0
2,EJ-230,900,79.22,79.24,79.23,0,0
2,EJ-230,900,79.24,79.26,79.25,0,0
2,EJ-230,900,79.26,79.28,79.27,0,0
2,EJ-230,900,79.28,79.3,79.29,0,0
2,EJ-230,900,79.3,79.32,79.31,0,0
2,EJ-230,900,79.32,79.34,79.33,0,0
2,EJ-230,900,79.34,79.36,79.35,0,0
2,EJ-230,900,79.36,79.38,79.37,0,0
2,EJ-230,900,79.38,79.4,79.39,0,0
2,EJ-230,900,79.4,79.42,79.41,0,0
2,EJ-230,900,79.42,79.44,79.43,0,0
2,EJ-230,900,79.44,79.46,79.45,0,0
2,EJ-230,900,79.46,79.48,79.47,0,0
2,EJ-230,900,79.48,79.5,79.49,0,0
2,EJ-230,900,79.5,79.52,79.51,0,0
2,EJ-230,900,79.52,79.54,79.53,0,0
2,EJ-230,900,79.54,79.56,79.55,0,0
2,EJ-230,900,79.56,79.58,79.57,0,0
2,EJ-230,900,79.58,79.6,79.59,0,0
2,EJ-230,900,79.6,79.62,79.61,0,0
2,EJ-230,900,79.62,79.64,79.63,0,0
2,EJ-230,900,79.64,79.66,79.65,0,0
2,EJ-230,900,79.66,79.68,79.67,0,0
2,EJ-230,900,79.68,79.7,79.69,0,0
2,EJ-230,900,79.7,79.72,79.71,0,0
2,EJ-230,900,79.72,79.74,79.73,0,0
2,EJ-230,900,79.74,79.76,79.75,0,0
2,EJ-230,900,79.76,79.78,79.77,0,0
2,EJ-230,900,79.78,79.8,79.79,0,0
2,EJ-230,900,79.8,79.82,79.81,0,0
2,EJ-230,900,79.82,79.84,79.83,0,0
2,EJ-230,900,79.84,79.86,79.85,0,0
2,EJ-230,900,79.86,79.88,79.87,0,0
2,EJ-230,900,79.88,79.9,79.89,0,0
2,EJ-230,900,79.9,79.92,79.91,0,0
2,EJ-230,900,79.92,79.94,79.93,0,0
2,EJ-230,900,79.94,79.96,79.95,0,0
2,EJ-230,900,79.96,79.98,79.97,0,0
2,EJ-230,900,79.98,80,79.99,0,0
2,EJ-230,900,80,80.02,80.01,0,0
2,EJ-230,900,80.02,80.04,80.03,0,0
2,EJ-230,900,80.04,80.06,80.05,0,0
2,EJ-230,900,80.06,80.08,80.07,0,0
2,EJ-230,900,80.08,80.1,80.09,0,0
2,EJ-230,900,80.1,80.12,80.11,0,0
2,EJ-230,900,80.12,80.14,80.13,0,0
2,EJ-230,900,80.14,80.16,80.15,0,0
2,EJ-230,900,80.16,80.18,80.17,0,0
2,EJ-230,900,80.18,80.2,80.19,0,0
2,EJ-230,900,80.2,80.22,80.21,0,0
2,EJ-230,900,80.22,80.24,80.23,0,0
2,EJ-230,900,80.24,80.26,80.25,0,0
2,EJ-230,900,80.26,80.28,80.27,0,0
2,EJ-230,900,80.28,80.3,80.29,0,0
2,EJ-230,900,80.3,80.32,80.31,0,0
2,EJ-230,900,80.32,80.34,80.33,0,0
2,EJ-230,900,80.34,80.36,80.35,0,0
2,EJ-230,900,80.36,80.38,80.37,0,0
2,EJ-230,900,80.38,80.4,80.39,0,0
2,EJ-230,900,80.4,80.42,80.41,0,0
2,EJ-230,900,80.42,80.44,80.43,0,0
2,EJ-230,900,80.44,80.46,80.45,0,0
2,EJ-230,900,80.46,80.48,80.47,0,0
2,EJ-230,900,80.48,80.5,80.49,0,0
2,EJ-230,900,80.5,80.52,80.51,0,0
2,EJ-230,900,80.52,80.54,80.53,0,0
2,EJ-230,900,80.54,80.56,80.55,0,0
2,EJ-230,900,80.56,80.58,80.57,0,0
2,EJ-230,900,80.58,80.6,80.59,0,0
2,EJ-230,900,80.6,80.62,80.61,0,0
2,EJ-230,900,80.62,80.64,80.63,0,0
2,EJ-230,900,80.64,80.66,80.65,0,0
2,EJ-230,900,80.66,80.68,80.67,0,0
2,EJ-230,900,80.68,80.7,80.69,0,0
2,EJ-230,900,80.7,80.72,80.71,0,0
2,EJ-230,900,80.72,80.74,80.73,0,0
2,EJ-230,900,80.74,80.76,80.75,0,0
2,EJ-230,900,80.76,80.78,80.77,0,0
2,EJ-230,900,80.78,80.8,80.79,0,0
2,EJ-230,900,80.8,80.82,80.81,0,0
2,EJ-230,900,80.82,80.84,80.83,0,0
2,EJ-230,900,80.84,80.86,80.85,0,0
2,EJ-230,900,80.86,80.88,80.87,0,0
2,EJ-230,900,80.88,80.9,80.89,0,0
2,EJ-230,900,80.9,80.92,80.91,0,0
2,EJ-230,900,80.92,80.94,80.93,0,0
2,EJ-230,900,80.94,80.96,80.95,0,0
2,EJ-230,900,80.96,80.98,80.97,0,0
2,EJ-230,900,80.98,81,80.99,0,0
2,EJ-230,900,81,81.02,81.01,0,0
2,EJ-230,900,81.02,81.04,81.03,0,0
2,EJ-230,900,81.04,81.06,81.05,0,0
2,EJ-230,900,81.06,81.08,81.07,0,0
2,EJ-230,900,81.08,81.1,81.09,0,0
2,EJ-230,900,81.1,81.12,81.11,0,0
2,EJ-230,900,81.12,81.14,81.13,0,0
2,EJ-230,900,81.14,81.16,81.15,0,0
2,EJ-230,900,81.16,81.18,81.17,0,0
2,EJ-230,900,81.18,81.2,81.19,0,0
2,EJ-230,900,81.2,81.22,81.21,0,0
2,EJ-230,900,81.22,81.24,81.23,0,0
2,EJ-230,900,81.24,81.26,81.25,0,0
2,EJ-230,900,81.26,81.28,81.27,0,0
2,EJ-230,900,81.28,81.3,81.29,0,0
2,EJ-230,900,81.3,81.32,81.31,0,0
2,EJ-230,900,81.32,81.34,81.33,0,0
2,EJ-230,900,81.34,81.36,81.35,0,0
2,EJ-230,900,81.36,81.38,81.37,0,0
2,EJ-230,900,81.38,81.4,81.39,0,0
2,EJ-230,900,81.4,81.42,81.41,0,0
2,EJ-230,900,81.42,81.44,81.43,0,0
2,EJ-230,900,81.44,81.46,81.45,0,0
2,EJ-230,900,81.46,81.48,81.47,0,0
2,EJ-230,900,81.48,81.5,81.49,0,0
2,EJ-230,900,81.5,81.52,81.51,0,0
2,EJ-230,900,81.52,81.54,81.53,0,0
2,EJ-230,900,81.54,81.56,81.55,0,0
2,EJ-230,900,81.56,81.58,81.57,0,0
2,EJ-230,900,81.58,81.6,81.59,0,0
2,EJ-230,900,81.6,81.62,81.61,0,0
2,EJ-230,900,81.62,81.64,81.63,0,0
2,EJ-230,900,81.64,81.66,81.65,0,0
2,EJ-230,900,81.66,81.68,81.67,0,0
2,EJ-230,900,81.68,81.7,81.69,0,0
2,EJ-230,900,81.7,81.72,81.71,0,0
2,EJ-230,900,81.72,81.74,81.73,0,0
2,EJ-230,900,81.74,81.76,81.75,0,0
2,EJ-230,900,81.76,81.78,81.77,0,0
2,EJ-230,900,81.78,81.8,81.79,0,0
2,EJ-230,900,81.8,81.82,81.81,0,0
2,EJ-230,900,81.82,81.84,81.83,0,0
2,EJ-230,900,81.84,81.86,81.85,0,0
2,EJ-230,900,81.86,81.88,81.87,0,0
2,EJ-230,900,81.88,81.9,81.89,0,0
2,EJ-230,900,81.9,81.92,81.91,0,0
2,EJ-230,900,81.92,81.94,81.93,0,0
2,EJ-230,900,81.94,81.96,81.95,0,0
2,EJ-230,900,81.96,81.98,81.97,0,0
2,EJ-230,900,81.98,82,81.99,0,0
2,EJ-230,900,82,82.02,82.01,0,0
2,EJ-230,900,82.02,82.04,82.03,0,0
2,EJ-230,900,82.04,82.06,82.05,0,0
2,EJ-230,900,82.06,82.08,82.07,0,0
2,EJ-230,900,82.08,82.1,82.09,0,0
2,EJ-230,900,82.1,82.12,82.11,0,0
2,EJ-230,900,82.12,82.14,82.13,0,0
2,EJ-230,900,82.14,82.16,82.15,0,0
2,EJ-230,900,82.16,82.18,82.17,0,0
2,EJ-230,900,82.18,82.2,82.19,0,0
2,EJ-230,900,82.2,82.22,82.21,0,0
2,EJ-230,900,82.22,82.24,82.23,0,0
2,EJ-230,900,82.24,82.26,82.25,0,0
2,EJ-230,900,82.26,82.28,82.27,0,0
2,EJ-230,900,82.28,82.3,82.29,0,0
2,EJ-230,900,82.3,82.32,82.31,0,0
2,EJ-230,900,82.32,82.34,82.33,0,0
2,EJ-230,900,82.34,82.36,82.35,0,0
2,EJ-230,900,82.36,82.38,82.37,0,0
2,EJ-230,900,82.38,82.4,82.39,0,0
2,EJ-230,900,82.4,82.42,82.41,0,0
2,EJ-230,900,82.42,82.44,82.43,0,0
2,EJ-230,900,82.44,82.46,82.45,0,0
2,EJ-230,900,82.46,82.48,82.47,0,0
2,EJ-230,900,82.48,82.5,82.49,0,0
2,EJ-230,900,82.5,82.52,82.51,0,0
2,EJ-230,900,82.52,82.54,82.53,0,0
2,EJ-230,900,82.54,82.56,82.55,0,0
2,EJ-230,900,82.56,82.58,82.57,0,0
2,EJ-230,900,82.58,82.6,82.59,0,0
2,EJ-230,900,82.6,82.62,82.61,0,0
2,EJ-230,900,82.62,82.64,82.63,0,0
2,EJ-230,900,82.64,82.66,82.65,0,0
2,EJ-230,900,82.66,82.68,82.67,0,0
2,EJ-230,900,82.68,82.7,82.69,0,0
2,EJ-230,900,82.7,82.72,82.71,0,0
2,EJ-230,900,82.72,82.74,82.73,0,0
2,EJ-230,900,82.74,82.76,82.75,0,0
2,EJ-230,900,82.76,82.78,82.77,0,0
2,EJ-230,900,82.78,82.8,82.79,0,0
2,EJ-230,900,82.8,82.82,82.81,0,0
2,EJ-230,900,82.82,82.84,82.83,0,0
2,EJ-230,900,82.84,82.86,82.85,0,0
2,EJ-230,900,82.86,82.88,82.87,0,0
2,EJ-230,900,82.88,82.9,82.89,0,0
2,EJ-230,900,82.9,82.92,82.91,0,0
2,EJ-230,900,82.92,82.94,82.93,0,0
2,EJ-230,900,82.94,82.96,82.95,0,0
2,EJ-230,900,82.96,82.98,82.97,0,0
2,EJ-230,900,82.98,83,82.99,0,0
2,EJ-230,900,83,83.02,83.01,0,0
2,EJ-230,900,83.02,83.04,83.03,0,0
2,EJ-230,900,83.04,83.06,83.05,0,0
2,EJ-230,900,83.06,83.08,83.07,0,0
2,EJ-230,900,83.08,83.1,83.09,0,0
2,EJ-230,900,83.1,83.12,83.11,0,0
2,EJ-230,900,83.12,83.14,83.13,0,0
2,EJ-230,900,83.14,83.16,83.15,0,0
2,EJ-230,900,83.16,83.18,83.17,0,0
2,EJ-230,900,83.18,83.2,83.19,0,0
2,EJ-230,900,83.2,83.22,83.21,0,0
2,EJ-230,900,83.22,83.24,83.23,0,0
2,EJ-230,900,83.24,83.26,83.25,0,0
2,EJ-230,900,83.26,83.28,83.27,0,0
2,EJ-230,900,83.28,83.3,83.29,0,0
2,EJ-230,900,83.3,83.32,83.31,0,0
2,EJ-230,900,83.32,83.34,83.33,0,0
2,EJ-230,900,83.34,83.36,83.35,0,0
2,EJ-230,900,83.36,83.38,83.37,0,0
2,EJ-230,900,83.38,83.4,83.39,0,0
2,EJ-230,900,83.4,83.42,83.41,0,0
2,EJ-230,900,83.42,83.44,83.43,0,0
2,EJ-230,900,83.44,83.46,83.45,0,0
2,EJ-230,900,83.46,83.48,83.47,0,0
2,EJ-230,900,83.48,83.5,83.49,0,0
2,EJ-230,900,83.5,83.52,83.51,0,0
2,EJ-230,900,83.52,83.54,83.53,0,0
2,EJ-230,900,83.54,83.56,83.55,0,0
2,EJ-230,900,83.56,83.58,83.57,0,0
2,EJ-230,900,83.58,83.6,83.59,0,0
2,EJ-230,900,83.6,83.62,83.61,0,0
2,EJ-230,900,83.62,83.64,83.63,0,0
2,EJ-230,900,83.64,83.66,83.65,0,0
2,EJ-230,900,83.66,83.68,83.67,0,0
2,EJ-230,900,83.68,83.7,83.69,0,0
2,EJ-230,900,83.7,83.72,83.71,0,0
2,EJ-230,900,83.72,83.74,83.73,0,0
2,EJ-230,900,83.74,83.76,83.75,0,0
2,EJ-230,900,83.76,83.78,83.77,0,0
2,EJ-230,900,83.78,83.8,83.79,0,0
2,EJ-230,900,83.8,83.82,83.81,0,0
2,EJ-230,900,83.82,83.84,83.83,0,0
2,EJ-230,900,83.84,83.86,83.85,0,0
2,EJ-230,900,83.86,83.88,83.87,0,0
2,EJ-230,900,83.88,83.9,83.89,0,0
2,EJ-230,900,83.9,83.92,83.91,0,0
2,EJ-230,900,83.92,83.94,83.93,0,0
2,EJ-230,900,83.94,83.96,83.95,0,0
2,EJ-230,900,83.96,83.98,83.97,0,0
2,EJ-230,900,83.98,84,83.99,0,0
2,EJ-230,900,84,84.02,84.01,0,0
2,EJ-230,900,84.02,84.04,84.03,0,0
2,EJ-230,900,84.04,84.06,84.05,0,0
2,EJ-230,900,84.06,84.08,84.07,0,0
2,EJ-230,900,84.08,84.1,84.09,0,0
2,EJ-230,900,84.1,84.12,84.11,0,0
2,EJ-230,900,84.12,84.14,84.13,0,0
2,EJ-230,900,84.14,84.16,84.15,0,0
2,EJ-230,900,84.16,84.18,84.17,0,0
2,EJ-230,900,84.18,84.2,84.19,0,0
2,EJ-230,900,84.2,84.22,84.21,0,0
2,EJ-230,900,84.22,84.24,84.23,0,0
2,EJ-230,900,84.24,84.26,84.25,0,0
2,EJ-230,900,84.26,84.28,84.27,0,0
2,EJ-230,900,84.28,84.3,84.29,0,0
2,EJ-230,900,84.3,84.32,84.31,0,0
2,EJ-230,900,84.32,84.34,84.33,0,0
2,EJ-230,900,84.34,84.36,84.35,0,0
2,EJ-230,900,84.36,84.38,84.37,0,0
2,EJ-230,900,84.38,84.4,84.39,0,0
2,EJ-230,900,84.4,84.42,84.41,0,0
2,EJ-230,900,84.42,84.44,84.43,0,0
2,EJ-230,900,84.44,84.46,84.45,0,0
2,EJ-230,900,84.46,84.48,84.47,0,0
2,EJ-230,900,84.48,84.5,84.49,0,0
2,EJ-230,900,84.5,84.52,84.51,0,0
2,EJ-230,900,84.52,84.54,84.53,0,0
2,EJ-230,900,84.54,84.56,84.55,0,0
2,EJ-230,900,84.56,84.58,84.57,0,0
2,EJ-230,900,84.58,84.6,84.59,0,0
2,EJ-230,900,84.6,84.62,84.61,0,0
2,EJ-230,900,84.62,84.64,84.63,0,0
2,EJ-230,900,84.64,84.66,84.65,0,0
2,EJ-230,900,84.66,84.68,84.67,0,0
2,EJ-230,900,84.68,84.7,84.69,0,0
2,EJ-230,900,84.7,84.72,84.71,0,0
2,EJ-230,900,84.72,84.74,84.73,0,0
2,EJ-230,900,84.74,84.76,84.75,0,0
2,EJ-230,900,84.76,84.78,84.77,0,0
2,EJ-230,900,84.78,84.8,84.79,0,0
2,EJ-230,900,84.8,84.82,84.81,0,0
2,EJ-230,900,84.82,84.84,84.83,0,0
2,EJ-230,900,84.84,84.86,84.85,0,0
2,EJ-230,900,84.86,84.88,84.87,0,0
2,EJ-230,900,84.88,84.9,84.89,0,0
2,EJ-230,900,84.9,84.92,84.91,0,0
2,EJ-230,900,84.92,84.94,84.93,0,0
2,EJ-230,900,84.94,84.96,84.95,0,0
2,EJ-230,900,84.96,84.98,84.97,0,0
2,EJ-230,900,84.98,85,84.99,0,0
2,EJ-230,900,85,85.02,85.01,0,0
2,EJ-230,900,85.02,85.04,85.03,0,0
2,EJ-230,900,85.04,85.06,85.05,0,0
2,EJ-230,900,85.06,85.08,85.07,0,0
2,EJ-230,900,85.08,85.1,85.09,0,0
2,EJ-230,900,85.1,85.12,85.11,0,0
2,EJ-230,900,85.12,85.14,85.13,0,0
2,EJ-230,900,85.14,85.16,85.15,0,0
2,EJ-230,900,85.16,85.18,85.17,0,0
2,EJ-230,900,85.18,85.2,85.19,0,0
2,EJ-230,900,85.2,85.22,85.21,0,0
2,EJ-230,900,85.22,85.24,85.23,0,0
2,EJ-230,900,85.24,85.26,85.25,0,0
2,EJ-230,900,85.26,85.28,85.27,0,0
2,EJ-230,900,85.28,85.3,85.29,0,0
2,EJ-230,900,85.3,85.32,85.31,0,0
2,EJ-230,900,85.32,85.34,85.33,0,0
2,EJ-230,900,85.34,85.36,85.35,0,0
2,EJ-230,900,85.36,85.38,85.37,0,0
2,EJ-230,900,85.38,85.4,85.39,0,0
2,EJ-230,900,85.4,85.42,85.41,0,0
2,EJ-230,900,85.42,85.44,85.43,0,0
2,EJ-230,900,85.44,85.46,85.45,0,0
2,EJ-230,900,85.46,85.48,85.47,0,0
2,EJ-230,900,85.48,85.5,85.49,0,0
2,EJ-230,900,85.5,85.52,85.51,0,0
2,EJ-230,900,85.52,85.54,85.53,0,0
2,EJ-230,900,85.54,85.56,85.55,0,0
2,EJ-230,900,85.56,85.58,85.57,0,0
2,EJ-230,900,85.58,85.6,85.59,0,0
2,EJ-230,900,85.6,85.62,85.61,0,0
2,EJ-230,900,85.62,85.64,85.63,0,0
2,EJ-230,900,85.64,85.66,85.65,0,0
2,EJ-230,900,85.66,85.68,85.67,0,0
2,EJ-230,900,85.68,85.7,85.69,0,0
2,EJ-230,900,85.7,85.72,85.71,0,0
2,EJ-230,900,85.72,85.74,85.73,0,0
2,EJ-230,900,85.74,85.76,85.75,0,0
2,EJ-230,900,85.76,85.78,85.77,0,0
2,EJ-230,900,85.78,85.8,85.79,0,0
2,EJ-230,900,85.8,85.82,85.81,0,0
2,EJ-230,900,85.82,85.84,85.83,0,0
2,EJ-230,900,85.84,85.86,85.85,0,0
2,EJ-230,900,85.86,85.88,85.87,0,0
2,EJ-230,900,85.88,85.9,85.89,0,0
2,EJ-230,900,85.9,85.92,85.91,0,0
2,EJ-230,900,85.92,85.94,85.93,0,0
2,EJ-230,900,85.94,85.96,85.95,0,0
2,EJ-230,900,85.96,85.98,85.97,0,0
2,EJ-230,900,85.98,86,85.99,0,0
2,EJ-230,900,86,86.02,86.01,0,0
2,EJ-230,900,86.02,86.04,86.03,0,0
2,EJ-230,900,86.04,86.06,86.05,0,0
2,EJ-230,900,86.06,86.08,86.07,0,0
2,EJ-230,900,86.08,86.1,86.09,0,0
2,EJ-230,900,86.1,86.12,86.11,0,0
2,EJ-230,900,86.12,86.14,86.13,0,0
2,EJ-230,900,86.14,86.16,86.15,0,0
2,EJ-230,900,86.16,86.18,86.17,0,0
2,EJ-230,900,86.18,86.2,86.19,0,0
2,EJ-230,900,86.2,86.22,86.21,0,0
2,EJ-230,900,86.22,86.24,86.23,0,0
2,EJ-230,900,86.24,86.26,86.25,0,0
2,EJ-230,900,86.26,86.28,86.27,0,0
2,EJ-230,900,86.28,86.3,86.29,0,0
2,EJ-230,900,86.3,86.32,86.31,0,0
2,EJ-230,900,86.32,86.34,86.33,0,0
2,EJ-230,900,86.34,86.36,86.35,0,0
2,EJ-230,900,86.36,86.38,86.37,0,0
2,EJ-230,900,86.38,86.4,86.39,0,0
2,EJ-230,900,86.4,86.42,86.41,0,0
2,EJ-230,900,86.42,86.44,86.43,0,0
2,EJ-230,900,86.44,86.46,86.45,0,0
2,EJ-230,900,86.46,86.48,86.47,0,0
2,EJ-230,900,86.48,86.5,86.49,0,0
2,EJ-230,900,86.5,86.52,86.51,0,0
2,EJ-230,900,86.52,86.54,86.53,0,0
2,EJ-230,900,86.54,86.56,86.55,0,0
2,EJ-230,900,86.56,86.58,86.57,0,0
2,EJ-230,900,86.58,86.6,86.59,0,0
2,EJ-230,900,86.6,86.62,86.61,0,0
2,EJ-230,900,86.62,86.64,86.63,0,0
2,EJ-230,900,86.64,86.66,86.65,0,0
2,EJ-230,900,86.66,86.68,86.67,0,0
2,EJ-230,900,86.68,86.7,86.69,0,0
2,EJ-230,900,86.7,86.72,86.71,0,0
2,EJ-230,900,86.72,86.74,86.73,0,0
2,EJ-230,900,86.74,86.76,86.75,0,0
2,EJ-230,900,86.76,86.78,86.77,0,0
2,EJ-230,900,86.78,86.8,86.79,0,0
2,EJ-230,900,86.8,86.82,86.81,0,0
2,EJ-230,900,86.82,86.84,86.83,0,0
2,EJ-230,900,86.84,86.86,86.85,0,0
2,EJ-230,900,86.86,86.88,86.87,0,0
2,EJ-230,900,86.88,86.9,86.89,0,0
2,EJ-230,900,86.9,86.92,86.91,0,0
2,EJ-230,900,86.92,86.94,86.93,0,0
2,EJ-230,900,86.94,86.96,86.95,0,0
2,EJ-230,900,86.96,86.98,86.97,0,0
2,EJ-230,900,86.98,87,86.99,0,0
2,EJ-230,900,87,87.02,87.01,0,0
2,EJ-230,900,87.02,87.04,87.03,0,0
2,EJ-230,900,87.04,87.06,87.05,0,0
2,EJ-230,900,87.06,87.08,87.07,0,0
2,EJ-230,900,87.08,87.1,87.09,0,0
2,EJ-230,900,87.1,87.12,87.11,0,0
2,EJ-230,900,87.12,87.14,87.13,0,0
2,EJ-230,900,87.14,87.16,87.15,0,0
2,EJ-230,900,87.16,87.18,87.17,0,0
2,EJ-230,900,87.18,87.2,87.19,0,0
2,EJ-230,900,87.2,87.22,87.21,0,0
2,EJ-230,900,87.22,87.24,87.23,0,0
2,EJ-230,900,87.24,87.26,87.25,0,0
2,EJ-230,900,87.26,87.28,87.27,0,0
2,EJ-230,900,87.28,87.3,87.29,0,0
2,EJ-230,900,87.3,87.32,87.31,0,0
2,EJ-230,900,87.32,87.34,87.33,0,0
2,EJ-230,900,87.34,87.36,87.35,0,0
2,EJ-230,900,87.36,87.38,87.37,0,0
2,EJ-230,900,87.38,87.4,87.39,0,0
2,EJ-230,900,87.4,87.42,87.41,0,0
2,EJ-230,900,87.42,87.44,87.43,0,0
2,EJ-230,900,87.44,87.46,87.45,0,0
2,EJ-230,900,87.46,87.48,87.47,0,0
2,EJ-230,900,87.48,87.5,87.49,0,0
2,EJ-230,900,87.5,87.52,87.51,0,0
2,EJ-230,900,87.52,87.54,87.53,0,0
2,EJ-230,900,87.54,87.56,87.55,0,0
2,EJ-230,900,87.56,87.58,87.57,0,0
2,EJ-230,900,87.58,87.6,87.59,0,0
2,EJ-230,900,87.6,87.62,87.61,0,0
2,EJ-230,900,87.62,87.64,87.63,0,0
2,EJ-230,900,87.64,87.66,87.65,0,0
2,EJ-230,900,87.66,87.68,87.67,0,0
2,EJ-230,900,87.68,87.7,87.69,0,0
2,EJ-230,900,87.7,87.72,87.71,0,0
2,EJ-230,900,87.72,87.74,87.73,0,0
2,EJ-230,900,87.74,87.76,87.75,0,0
2,EJ-230,900,87.76,87.78,87.77,0,0
2,EJ-230,900,87.78,87.8,87.79,0,0
2,EJ-230,900,87.8,87.82,87.81,0,0
2,EJ-230,900,87.82,87.84,87.83,0,0
2,EJ-230,900,87.84,87.86,87.85,0,0
2,EJ-230,900,87.86,87.88,87.87,0,0
2,EJ-230,900,87.88,87.9,87.89,0,0
2,EJ-230,900,87.9,87.92,87.91,0,0
2,EJ-230,900,87.92,87.94,87.93,0,0
2,EJ-230,900,87.94,87.96,87.95,0,0
2,EJ-230,900,87.96,87.98,87.97,0,0
2,EJ-230,900,87.98,88,87.99,0,0
2,EJ-230,900,88,88.02,88.01,0,0
2,EJ-230,900,88.02,88.04,88.03,0,0
2,EJ-230,900,88.04,88.06,88.05,0,0
2,EJ-230,900,88.06,88.08,88.07,0,0
2,EJ-230,900,88.08,88.1,88.09,0,0
2,EJ-230,900,88.1,88.12,88.11,0,0
2,EJ-230,900,88.12,88.14,88.13,0,0
2,EJ-230,900,88.14,88.16,88.15,0,0
2,EJ-230,900,88.16,88.18,88.17,0,0
2,EJ-230,900,88.18,88.2,88.19,0,0
2,EJ-230,900,88.2,88.22,88.21,0,0
2,EJ-230,900,88.22,88.24,88.23,0,0
2,EJ-230,900,88.24,88.26,88.25,0,0
2,EJ-230,900,88.26,88.28,88.27,0,0
2,EJ-230,900,88.28,88.3,88.29,0,0
2,EJ-230,900,88.3,88.32,88.31,0,0
2,EJ-230,900,88.32,88.34,88.33,0,0
2,EJ-230,900,88.34,88.36,88.35,0,0
2,EJ-230,900,88.36,88.38,88.37,0,0
2,EJ-230,900,88.38,88.4,88.39,0,0
2,EJ-230,900,88.4,88.42,88.41,0,0
2,EJ-230,900,88.42,88.44,88.43,0,0
2,EJ-230,900,88.44,88.46,88.45,0,0
2,EJ-230,900,88.46,88.48,88.47,0,0
2,EJ-230,900,88.48,88.5,88.49,0,0
2,EJ-230,900,88.5,88.52,88.51,0,0
2,EJ-230,900,88.52,88.54,88.53,0,0
2,EJ-230,900,88.54,88.56,88.55,0,0
2,EJ-230,900,88.56,88.58,88.57,0,0
2,EJ-230,900,88.58,88.6,88.59,0,0
2,EJ-230,900,88.6,88.62,88.61,0,0
2,EJ-230,900,88.62,88.64,88.63,0,0
2,EJ-230,900,88.64,88.66,88.65,0,0
2,EJ-230,900,88.66,88.68,88.67,0,0
2,EJ-230,900,88.68,88.7,88.69,0,0
2,EJ-230,900,88.7,88.72,88.71,0,0
2,EJ-230,900,88.72,88.74,88.73,0,0
2,EJ-230,900,88.74,88.76,88.75,0,0
2,EJ-230,900,88.76,88.78,88.77,0,0
2,EJ-230,900,88.78,88.8,88.79,0,0
2,EJ-230,900,88.8,88.82,88.81,0,0
2,EJ-230,900,88.82,88.84,88.83,0,0
